news_id,num_nouns,num_propernouns,num_personalnouns,num_ppssessivenouns,num_whpronoun,num_determinants,num_whdeterminants,num_cnum,num_adverb,num_interjections,num_verb,num_adj,num_vbd,num_vbg,num_vbn,num_vbp,num_vbz
790,48.0,50.0,6.0,6.0,4.0,34.0,2.0,10.0,5.0,0.0,11.0,24.0,11.0,12.0,6.0,12.0,9.0
791,113.0,115.0,11.0,8.0,2.0,71.0,7.0,15.0,30.0,0.0,27.0,59.0,19.0,37.0,19.0,31.0,18.0
792,175.0,104.0,19.0,8.0,2.0,101.0,7.0,18.0,39.0,0.0,50.0,92.0,19.0,20.0,21.0,31.0,33.0
793,143.0,109.0,8.0,3.0,3.0,76.0,2.0,19.0,22.0,0.0,39.0,80.0,16.0,15.0,22.0,20.0,24.0
794,218.0,94.0,11.0,17.0,1.0,86.0,5.0,4.0,57.0,0.0,59.0,102.0,12.0,31.0,52.0,45.0,35.0
795,33.0,35.0,1.0,0.0,0.0,26.0,3.0,8.0,10.0,0.0,4.0,18.0,8.0,17.0,9.0,7.0,5.0
796,98.0,52.0,8.0,7.0,5.0,66.0,4.0,15.0,16.0,0.0,31.0,46.0,12.0,22.0,15.0,11.0,17.0
797,135.0,70.0,19.0,8.0,4.0,61.0,10.0,19.0,35.0,0.0,35.0,67.0,20.0,27.0,18.0,36.0,24.0
798,510.0,282.0,149.0,21.0,11.0,283.0,15.0,35.0,147.0,0.0,186.0,284.0,68.0,92.0,62.0,120.0,70.0
799,80.0,48.0,6.0,0.0,6.0,49.0,1.0,2.0,9.0,0.0,21.0,45.0,2.0,9.0,23.0,22.0,11.0
800,83.0,32.0,11.0,2.0,5.0,57.0,4.0,14.0,18.0,0.0,45.0,50.0,17.0,12.0,19.0,14.0,18.0
801,70.0,30.0,4.0,0.0,1.0,52.0,5.0,13.0,7.0,0.0,8.0,28.0,31.0,7.0,14.0,8.0,4.0
802,184.0,100.0,34.0,6.0,5.0,91.0,11.0,18.0,37.0,0.0,51.0,127.0,16.0,42.0,40.0,47.0,34.0
803,253.0,194.0,40.0,7.0,8.0,204.0,4.0,13.0,75.0,0.0,56.0,154.0,64.0,57.0,44.0,36.0,46.0
804,101.0,72.0,15.0,7.0,5.0,57.0,2.0,13.0,27.0,0.0,20.0,48.0,28.0,7.0,8.0,8.0,11.0
805,46.0,46.0,3.0,5.0,2.0,24.0,2.0,6.0,8.0,0.0,10.0,20.0,8.0,12.0,4.0,4.0,4.0
806,71.0,80.0,6.0,3.0,3.0,50.0,3.0,12.0,14.0,0.0,12.0,39.0,14.0,19.0,8.0,18.0,8.0
807,31.0,38.0,1.0,5.0,5.0,22.0,1.0,3.0,15.0,0.0,26.0,17.0,4.0,11.0,6.0,14.0,7.0
808,72.0,68.0,11.0,2.0,2.0,45.0,7.0,15.0,31.0,0.0,27.0,50.0,10.0,12.0,20.0,18.0,16.0
809,174.0,163.0,32.0,10.0,2.0,125.0,3.0,15.0,22.0,0.0,33.0,62.0,59.0,20.0,24.0,20.0,16.0
810,1316.0,527.0,294.0,132.0,65.0,718.0,32.0,138.0,285.0,0.0,265.0,629.0,387.0,97.0,274.0,153.0,206.0
811,49.0,15.0,7.0,6.0,0.0,38.0,2.0,3.0,10.0,0.0,18.0,32.0,3.0,10.0,8.0,18.0,13.0
812,89.0,39.0,5.0,7.0,3.0,41.0,5.0,3.0,24.0,0.0,18.0,53.0,29.0,13.0,14.0,4.0,3.0
813,57.0,73.0,6.0,1.0,8.0,42.0,3.0,8.0,7.0,0.0,10.0,21.0,10.0,8.0,11.0,21.0,9.0
814,74.0,42.0,10.0,4.0,3.0,41.0,3.0,2.0,11.0,0.0,5.0,31.0,16.0,18.0,10.0,16.0,13.0
815,45.0,65.0,1.0,0.0,0.0,30.0,0.0,4.0,2.0,0.0,4.0,25.0,8.0,6.0,9.0,2.0,10.0
816,88.0,49.0,4.0,3.0,2.0,58.0,3.0,7.0,11.0,0.0,17.0,23.0,17.0,13.0,16.0,2.0,19.0
817,103.0,117.0,7.0,4.0,5.0,72.0,3.0,24.0,17.0,0.0,28.0,42.0,19.0,15.0,21.0,8.0,23.0
818,404.0,311.0,42.0,29.0,11.0,175.0,16.0,46.0,101.0,0.0,82.0,144.0,72.0,62.0,57.0,62.0,78.0
819,332.0,99.0,31.0,35.0,5.0,157.0,13.0,34.0,80.0,0.0,68.0,150.0,35.0,60.0,33.0,33.0,77.0
820,34.0,24.0,0.0,0.0,0.0,25.0,3.0,5.0,6.0,0.0,1.0,8.0,7.0,2.0,14.0,5.0,4.0
821,116.0,45.0,6.0,1.0,1.0,47.0,2.0,25.0,19.0,0.0,16.0,63.0,20.0,13.0,23.0,17.0,12.0
822,91.0,31.0,34.0,16.0,1.0,57.0,4.0,9.0,29.0,0.0,15.0,44.0,30.0,22.0,17.0,15.0,13.0
823,179.0,124.0,13.0,8.0,2.0,109.0,7.0,14.0,37.0,0.0,48.0,86.0,33.0,22.0,31.0,24.0,35.0
824,1153.0,943.0,281.0,161.0,43.0,566.0,26.0,108.0,189.0,0.0,411.0,515.0,144.0,105.0,158.0,211.0,151.0
825,20.0,13.0,4.0,2.0,0.0,9.0,1.0,1.0,0.0,0.0,2.0,7.0,0.0,6.0,4.0,0.0,11.0
826,78.0,34.0,13.0,12.0,0.0,45.0,1.0,0.0,10.0,0.0,12.0,35.0,8.0,24.0,12.0,10.0,10.0
827,32.0,57.0,5.0,0.0,0.0,23.0,0.0,7.0,6.0,0.0,13.0,18.0,6.0,3.0,5.0,3.0,3.0
828,144.0,45.0,30.0,10.0,6.0,73.0,4.0,26.0,28.0,0.0,22.0,62.0,24.0,24.0,20.0,29.0,25.0
829,97.0,57.0,15.0,7.0,2.0,55.0,2.0,29.0,20.0,0.0,18.0,52.0,20.0,24.0,16.0,26.0,15.0
830,357.0,202.0,73.0,37.0,9.0,187.0,12.0,26.0,91.0,0.0,97.0,150.0,48.0,58.0,43.0,67.0,65.0
831,95.0,99.0,18.0,8.0,1.0,51.0,5.0,7.0,18.0,0.0,27.0,40.0,19.0,19.0,15.0,21.0,13.0
832,112.0,23.0,56.0,13.0,6.0,52.0,5.0,2.0,37.0,0.0,26.0,57.0,24.0,11.0,7.0,42.0,12.0
833,136.0,98.0,19.0,23.0,3.0,74.0,2.0,27.0,33.0,0.0,32.0,58.0,32.0,23.0,18.0,26.0,13.0
834,240.0,110.0,94.0,30.0,14.0,110.0,5.0,21.0,61.0,0.0,78.0,115.0,58.0,47.0,24.0,64.0,49.0
835,158.0,116.0,21.0,15.0,13.0,113.0,3.0,18.0,41.0,0.0,39.0,86.0,26.0,27.0,21.0,31.0,19.0
836,242.0,138.0,28.0,34.0,4.0,127.0,3.0,11.0,44.0,0.0,41.0,132.0,23.0,38.0,25.0,30.0,28.0
837,132.0,100.0,39.0,22.0,12.0,111.0,7.0,9.0,49.0,0.0,45.0,110.0,41.0,20.0,50.0,24.0,33.0
838,295.0,57.0,42.0,19.0,6.0,199.0,10.0,29.0,76.0,0.0,65.0,169.0,22.0,36.0,44.0,49.0,59.0
839,83.0,37.0,10.0,0.0,3.0,60.0,2.0,9.0,15.0,0.0,21.0,62.0,8.0,2.0,34.0,18.0,15.0
840,239.0,125.0,26.0,15.0,3.0,143.0,11.0,6.0,49.0,0.0,57.0,125.0,23.0,31.0,35.0,20.0,51.0
841,159.0,126.0,26.0,12.0,8.0,104.0,6.0,13.0,43.0,0.0,36.0,108.0,17.0,20.0,31.0,25.0,37.0
842,61.0,36.0,26.0,8.0,3.0,57.0,4.0,6.0,32.0,0.0,35.0,31.0,17.0,11.0,20.0,23.0,13.0
843,83.0,40.0,20.0,4.0,0.0,39.0,1.0,3.0,28.0,0.0,39.0,66.0,3.0,16.0,8.0,27.0,12.0
844,591.0,132.0,143.0,61.0,25.0,351.0,32.0,7.0,121.0,1.0,192.0,383.0,23.0,80.0,81.0,128.0,95.0
845,59.0,58.0,11.0,4.0,0.0,37.0,5.0,0.0,13.0,0.0,14.0,21.0,12.0,11.0,14.0,6.0,12.0
846,150.0,101.0,54.0,24.0,6.0,59.0,4.0,11.0,32.0,0.0,63.0,86.0,33.0,37.0,17.0,48.0,28.0
847,18.0,18.0,2.0,1.0,0.0,23.0,0.0,2.0,1.0,0.0,6.0,15.0,3.0,3.0,3.0,4.0,7.0
848,140.0,74.0,8.0,8.0,4.0,48.0,6.0,11.0,42.0,0.0,35.0,81.0,9.0,26.0,18.0,20.0,21.0
849,83.0,51.0,11.0,2.0,8.0,46.0,5.0,7.0,19.0,0.0,13.0,51.0,17.0,9.0,21.0,26.0,15.0
850,101.0,65.0,9.0,2.0,2.0,58.0,3.0,12.0,13.0,0.0,48.0,37.0,18.0,7.0,14.0,11.0,14.0
851,82.0,55.0,3.0,2.0,2.0,42.0,1.0,2.0,8.0,0.0,14.0,53.0,19.0,22.0,19.0,5.0,10.0
852,97.0,57.0,23.0,17.0,1.0,42.0,6.0,6.0,26.0,0.0,26.0,49.0,39.0,16.0,20.0,14.0,11.0
853,76.0,65.0,6.0,9.0,0.0,37.0,0.0,8.0,13.0,0.0,10.0,29.0,11.0,11.0,13.0,7.0,15.0
854,134.0,152.0,10.0,6.0,4.0,59.0,3.0,11.0,24.0,0.0,39.0,82.0,13.0,13.0,14.0,12.0,21.0
855,21.0,37.0,0.0,1.0,0.0,16.0,1.0,4.0,2.0,0.0,4.0,10.0,4.0,0.0,1.0,2.0,3.0
856,316.0,200.0,92.0,71.0,11.0,131.0,8.0,22.0,59.0,0.0,57.0,123.0,50.0,33.0,20.0,33.0,77.0
857,125.0,70.0,32.0,13.0,6.0,79.0,4.0,8.0,30.0,0.0,34.0,56.0,41.0,16.0,14.0,20.0,24.0
858,57.0,48.0,30.0,5.0,1.0,25.0,1.0,7.0,21.0,0.0,12.0,33.0,24.0,19.0,13.0,5.0,17.0
859,39.0,45.0,8.0,1.0,1.0,34.0,2.0,14.0,13.0,0.0,12.0,22.0,11.0,3.0,4.0,2.0,12.0
860,208.0,41.0,21.0,11.0,3.0,104.0,8.0,29.0,51.0,0.0,37.0,100.0,37.0,21.0,36.0,35.0,20.0
861,98.0,45.0,11.0,7.0,0.0,53.0,13.0,5.0,21.0,0.0,34.0,49.0,12.0,19.0,18.0,16.0,22.0
862,248.0,58.0,77.0,16.0,11.0,145.0,19.0,8.0,88.0,0.0,115.0,145.0,11.0,29.0,20.0,92.0,43.0
863,118.0,42.0,5.0,3.0,1.0,70.0,3.0,20.0,18.0,0.0,35.0,66.0,15.0,17.0,17.0,16.0,15.0
864,227.0,78.0,81.0,12.0,6.0,147.0,12.0,10.0,88.0,0.0,56.0,132.0,27.0,32.0,38.0,73.0,44.0
865,251.0,115.0,41.0,19.0,15.0,173.0,9.0,8.0,53.0,0.0,80.0,98.0,43.0,52.0,29.0,48.0,50.0
866,367.0,187.0,83.0,26.0,5.0,183.0,13.0,24.0,69.0,0.0,86.0,163.0,76.0,50.0,26.0,60.0,85.0
867,329.0,299.0,68.0,27.0,5.0,215.0,12.0,28.0,84.0,0.0,124.0,211.0,48.0,50.0,27.0,66.0,60.0
868,94.0,49.0,6.0,7.0,2.0,55.0,5.0,17.0,23.0,0.0,13.0,47.0,24.0,8.0,15.0,16.0,11.0
869,79.0,60.0,15.0,2.0,4.0,47.0,4.0,4.0,18.0,0.0,21.0,34.0,17.0,19.0,9.0,24.0,11.0
870,322.0,149.0,22.0,22.0,2.0,125.0,13.0,20.0,75.0,0.0,70.0,163.0,48.0,56.0,33.0,54.0,45.0
871,96.0,45.0,4.0,5.0,0.0,41.0,2.0,0.0,9.0,0.0,15.0,41.0,5.0,17.0,14.0,7.0,11.0
872,103.0,73.0,9.0,8.0,10.0,43.0,2.0,17.0,16.0,0.0,23.0,51.0,34.0,16.0,31.0,12.0,12.0
873,62.0,32.0,4.0,8.0,2.0,22.0,6.0,2.0,16.0,0.0,24.0,37.0,4.0,7.0,7.0,8.0,14.0
874,135.0,103.0,25.0,16.0,3.0,64.0,2.0,12.0,45.0,0.0,31.0,70.0,24.0,27.0,12.0,27.0,24.0
875,342.0,158.0,81.0,40.0,11.0,132.0,7.0,40.0,77.0,0.0,68.0,118.0,22.0,38.0,25.0,67.0,45.0
876,384.0,257.0,51.0,26.0,15.0,246.0,13.0,72.0,96.0,0.0,98.0,179.0,74.0,50.0,52.0,51.0,56.0
877,139.0,76.0,12.0,3.0,3.0,91.0,8.0,15.0,32.0,0.0,34.0,73.0,20.0,19.0,12.0,22.0,17.0
878,89.0,102.0,6.0,1.0,0.0,61.0,7.0,22.0,30.0,0.0,26.0,77.0,17.0,16.0,24.0,31.0,12.0
879,58.0,55.0,17.0,2.0,5.0,37.0,2.0,3.0,31.0,0.0,22.0,39.0,16.0,19.0,8.0,13.0,16.0
880,77.0,44.0,1.0,4.0,0.0,30.0,3.0,17.0,8.0,0.0,10.0,28.0,29.0,10.0,6.0,3.0,6.0
881,222.0,184.0,18.0,13.0,3.0,144.0,9.0,24.0,31.0,0.0,31.0,120.0,57.0,46.0,32.0,14.0,23.0
882,115.0,56.0,12.0,15.0,2.0,71.0,2.0,26.0,24.0,0.0,25.0,55.0,25.0,15.0,26.0,27.0,17.0
883,193.0,126.0,38.0,16.0,2.0,122.0,3.0,17.0,55.0,0.0,55.0,94.0,71.0,46.0,33.0,29.0,29.0
884,114.0,69.0,8.0,2.0,3.0,72.0,4.0,19.0,20.0,0.0,21.0,57.0,21.0,16.0,21.0,16.0,15.0
885,143.0,47.0,26.0,35.0,3.0,74.0,7.0,15.0,35.0,0.0,46.0,53.0,4.0,18.0,29.0,43.0,16.0
886,83.0,47.0,51.0,15.0,3.0,40.0,1.0,4.0,24.0,0.0,28.0,36.0,29.0,9.0,13.0,22.0,19.0
887,142.0,121.0,29.0,25.0,5.0,76.0,0.0,9.0,47.0,0.0,34.0,94.0,33.0,26.0,19.0,16.0,26.0
888,246.0,121.0,41.0,22.0,13.0,142.0,12.0,4.0,74.0,0.0,84.0,135.0,25.0,33.0,48.0,44.0,70.0
889,68.0,27.0,6.0,5.0,0.0,37.0,3.0,5.0,5.0,0.0,15.0,17.0,13.0,5.0,10.0,5.0,9.0
890,107.0,41.0,22.0,3.0,3.0,67.0,3.0,8.0,19.0,0.0,24.0,45.0,18.0,8.0,11.0,14.0,27.0
891,122.0,72.0,6.0,7.0,5.0,69.0,5.0,7.0,23.0,0.0,31.0,58.0,35.0,22.0,29.0,20.0,14.0
892,77.0,46.0,6.0,1.0,1.0,67.0,2.0,17.0,12.0,0.0,11.0,46.0,27.0,8.0,16.0,10.0,9.0
893,188.0,118.0,57.0,18.0,6.0,113.0,2.0,30.0,33.0,0.0,37.0,64.0,87.0,25.0,17.0,12.0,14.0
894,55.0,26.0,2.0,7.0,0.0,31.0,1.0,1.0,6.0,0.0,17.0,23.0,7.0,9.0,10.0,4.0,7.0
895,45.0,38.0,6.0,0.0,1.0,26.0,2.0,4.0,17.0,0.0,14.0,36.0,13.0,8.0,7.0,7.0,5.0
896,73.0,77.0,8.0,0.0,5.0,53.0,0.0,21.0,11.0,0.0,10.0,29.0,26.0,9.0,23.0,13.0,7.0
897,65.0,41.0,5.0,3.0,8.0,47.0,1.0,5.0,19.0,0.0,27.0,38.0,10.0,7.0,9.0,10.0,13.0
898,102.0,71.0,56.0,20.0,4.0,46.0,1.0,4.0,20.0,0.0,35.0,49.0,5.0,14.0,11.0,44.0,14.0
899,38.0,62.0,2.0,4.0,0.0,31.0,1.0,11.0,15.0,0.0,13.0,19.0,12.0,9.0,10.0,7.0,9.0
900,78.0,53.0,11.0,4.0,0.0,48.0,0.0,7.0,14.0,0.0,23.0,39.0,22.0,25.0,10.0,14.0,6.0
901,136.0,98.0,29.0,13.0,4.0,71.0,5.0,3.0,17.0,0.0,29.0,60.0,45.0,15.0,24.0,13.0,22.0
902,215.0,78.0,21.0,12.0,2.0,111.0,15.0,12.0,44.0,0.0,48.0,82.0,26.0,35.0,30.0,31.0,37.0
903,231.0,192.0,63.0,30.0,8.0,115.0,8.0,19.0,70.0,0.0,79.0,97.0,52.0,33.0,27.0,58.0,22.0
904,433.0,175.0,58.0,48.0,14.0,176.0,15.0,30.0,91.0,0.0,108.0,177.0,39.0,61.0,51.0,88.0,67.0
905,112.0,110.0,35.0,13.0,9.0,81.0,3.0,6.0,20.0,0.0,21.0,67.0,19.0,14.0,12.0,26.0,29.0
906,139.0,100.0,51.0,7.0,2.0,105.0,9.0,17.0,29.0,0.0,35.0,88.0,13.0,22.0,25.0,48.0,30.0
907,200.0,95.0,15.0,11.0,4.0,120.0,6.0,30.0,50.0,0.0,56.0,141.0,11.0,30.0,54.0,19.0,29.0
908,106.0,84.0,2.0,2.0,2.0,67.0,8.0,14.0,16.0,0.0,17.0,74.0,17.0,9.0,24.0,14.0,9.0
909,420.0,362.0,52.0,34.0,7.0,313.0,17.0,30.0,110.0,0.0,124.0,301.0,51.0,60.0,40.0,78.0,71.0
910,126.0,52.0,4.0,4.0,0.0,36.0,8.0,4.0,11.0,0.0,21.0,84.0,3.0,16.0,34.0,10.0,26.0
911,193.0,118.0,28.0,12.0,6.0,144.0,13.0,38.0,56.0,0.0,42.0,129.0,53.0,35.0,28.0,22.0,26.0
912,138.0,67.0,10.0,7.0,3.0,53.0,9.0,5.0,19.0,0.0,35.0,70.0,12.0,24.0,14.0,19.0,19.0
913,74.0,32.0,11.0,5.0,0.0,51.0,3.0,1.0,23.0,0.0,29.0,35.0,7.0,13.0,23.0,19.0,11.0
914,171.0,127.0,48.0,17.0,4.0,97.0,3.0,16.0,50.0,0.0,44.0,110.0,16.0,28.0,39.0,37.0,35.0
915,123.0,45.0,8.0,2.0,1.0,62.0,5.0,21.0,30.0,0.0,34.0,70.0,9.0,25.0,18.0,16.0,17.0
916,105.0,39.0,21.0,5.0,6.0,53.0,2.0,7.0,23.0,0.0,19.0,34.0,27.0,13.0,12.0,9.0,26.0
917,218.0,106.0,38.0,18.0,6.0,131.0,12.0,8.0,36.0,0.0,28.0,121.0,15.0,27.0,29.0,52.0,25.0
918,103.0,95.0,7.0,4.0,2.0,53.0,1.0,15.0,18.0,0.0,24.0,63.0,21.0,27.0,17.0,21.0,15.0
919,81.0,61.0,5.0,12.0,0.0,48.0,7.0,17.0,8.0,0.0,11.0,49.0,20.0,17.0,17.0,7.0,16.0
920,173.0,56.0,50.0,8.0,10.0,93.0,5.0,10.0,40.0,0.0,59.0,60.0,16.0,24.0,17.0,34.0,31.0
921,43.0,23.0,2.0,7.0,0.0,19.0,2.0,7.0,2.0,0.0,2.0,20.0,3.0,8.0,5.0,11.0,4.0
922,50.0,41.0,1.0,2.0,0.0,37.0,1.0,18.0,10.0,0.0,4.0,18.0,8.0,8.0,11.0,8.0,10.0
923,24.0,43.0,0.0,1.0,0.0,17.0,0.0,10.0,3.0,0.0,7.0,16.0,7.0,2.0,6.0,0.0,3.0
924,91.0,102.0,16.0,6.0,1.0,54.0,8.0,9.0,28.0,0.0,38.0,42.0,23.0,17.0,7.0,16.0,15.0
925,44.0,39.0,0.0,4.0,1.0,18.0,2.0,12.0,11.0,0.0,8.0,21.0,8.0,3.0,8.0,3.0,9.0
926,73.0,56.0,11.0,9.0,0.0,42.0,1.0,20.0,9.0,0.0,16.0,42.0,17.0,7.0,15.0,17.0,11.0
927,61.0,20.0,9.0,8.0,0.0,21.0,0.0,11.0,14.0,0.0,8.0,24.0,13.0,4.0,9.0,11.0,6.0
928,104.0,47.0,15.0,4.0,6.0,72.0,1.0,11.0,22.0,0.0,27.0,55.0,15.0,20.0,9.0,21.0,13.0
929,57.0,40.0,8.0,2.0,0.0,35.0,3.0,1.0,25.0,0.0,25.0,34.0,7.0,8.0,7.0,17.0,9.0
930,111.0,165.0,14.0,7.0,2.0,73.0,6.0,36.0,24.0,0.0,18.0,73.0,33.0,10.0,19.0,14.0,16.0
931,52.0,22.0,17.0,2.0,2.0,20.0,2.0,9.0,13.0,0.0,34.0,18.0,6.0,20.0,3.0,14.0,5.0
932,222.0,122.0,21.0,23.0,10.0,122.0,3.0,9.0,44.0,0.0,23.0,87.0,44.0,26.0,25.0,24.0,29.0
933,97.0,67.0,15.0,6.0,0.0,45.0,6.0,12.0,20.0,0.0,34.0,52.0,8.0,27.0,12.0,20.0,15.0
934,196.0,112.0,4.0,12.0,2.0,134.0,10.0,15.0,38.0,0.0,24.0,98.0,42.0,11.0,39.0,19.0,34.0
935,13.0,24.0,1.0,1.0,1.0,8.0,0.0,4.0,0.0,0.0,6.0,5.0,2.0,1.0,5.0,1.0,1.0
936,57.0,22.0,16.0,15.0,1.0,21.0,0.0,6.0,18.0,0.0,17.0,28.0,19.0,17.0,8.0,7.0,6.0
937,210.0,111.0,31.0,7.0,4.0,94.0,5.0,19.0,41.0,0.0,72.0,99.0,33.0,40.0,25.0,24.0,27.0
938,76.0,43.0,2.0,2.0,0.0,32.0,0.0,11.0,4.0,0.0,8.0,34.0,13.0,8.0,7.0,3.0,8.0
939,105.0,75.0,5.0,7.0,4.0,69.0,8.0,9.0,11.0,0.0,27.0,32.0,11.0,17.0,7.0,14.0,18.0
940,176.0,133.0,35.0,7.0,2.0,85.0,13.0,24.0,30.0,0.0,22.0,121.0,17.0,23.0,33.0,61.0,22.0
941,141.0,71.0,1.0,1.0,0.0,79.0,4.0,26.0,13.0,0.0,15.0,62.0,32.0,13.0,14.0,12.0,7.0
942,140.0,75.0,38.0,23.0,5.0,76.0,5.0,9.0,34.0,0.0,31.0,46.0,37.0,10.0,22.0,25.0,12.0
943,69.0,55.0,11.0,5.0,1.0,31.0,2.0,1.0,14.0,0.0,12.0,28.0,12.0,12.0,5.0,11.0,10.0
944,75.0,54.0,12.0,3.0,5.0,45.0,4.0,3.0,11.0,0.0,20.0,41.0,25.0,7.0,4.0,19.0,10.0
945,125.0,50.0,25.0,13.0,0.0,76.0,12.0,31.0,35.0,0.0,24.0,65.0,45.0,21.0,14.0,18.0,21.0
946,131.0,89.0,21.0,8.0,7.0,72.0,4.0,13.0,31.0,0.0,48.0,64.0,32.0,27.0,20.0,32.0,16.0
947,146.0,118.0,17.0,4.0,1.0,100.0,12.0,19.0,28.0,0.0,36.0,75.0,28.0,20.0,29.0,23.0,26.0
948,108.0,49.0,16.0,15.0,2.0,58.0,6.0,11.0,20.0,0.0,13.0,50.0,17.0,4.0,9.0,13.0,27.0
949,50.0,86.0,4.0,2.0,0.0,26.0,3.0,9.0,9.0,0.0,9.0,27.0,7.0,8.0,9.0,12.0,8.0
950,94.0,17.0,15.0,4.0,2.0,25.0,3.0,9.0,13.0,0.0,23.0,35.0,1.0,16.0,6.0,19.0,9.0
951,104.0,47.0,15.0,4.0,6.0,72.0,1.0,11.0,22.0,0.0,27.0,55.0,15.0,20.0,9.0,21.0,13.0
952,222.0,65.0,7.0,7.0,3.0,101.0,9.0,15.0,38.0,0.0,45.0,114.0,17.0,31.0,18.0,22.0,33.0
953,81.0,41.0,4.0,5.0,2.0,52.0,3.0,21.0,9.0,0.0,6.0,29.0,39.0,10.0,11.0,7.0,6.0
954,63.0,53.0,3.0,2.0,1.0,51.0,7.0,19.0,12.0,0.0,9.0,34.0,12.0,13.0,17.0,13.0,6.0
955,122.0,61.0,17.0,1.0,3.0,66.0,3.0,17.0,21.0,0.0,24.0,63.0,24.0,8.0,19.0,21.0,17.0
956,38.0,16.0,6.0,6.0,0.0,17.0,2.0,0.0,4.0,0.0,10.0,12.0,8.0,9.0,6.0,11.0,5.0
957,28.0,18.0,2.0,1.0,0.0,19.0,1.0,5.0,2.0,0.0,7.0,9.0,7.0,3.0,3.0,1.0,2.0
958,88.0,100.0,25.0,9.0,4.0,62.0,2.0,2.0,16.0,0.0,34.0,36.0,20.0,19.0,14.0,26.0,15.0
959,146.0,120.0,14.0,17.0,7.0,84.0,8.0,15.0,31.0,0.0,30.0,73.0,31.0,24.0,22.0,13.0,32.0
960,104.0,47.0,15.0,4.0,6.0,72.0,1.0,11.0,22.0,0.0,27.0,55.0,15.0,20.0,9.0,21.0,13.0
961,84.0,69.0,9.0,2.0,2.0,61.0,3.0,8.0,17.0,0.0,22.0,53.0,17.0,15.0,7.0,7.0,7.0
962,130.0,55.0,30.0,9.0,7.0,66.0,1.0,14.0,27.0,0.0,40.0,54.0,28.0,13.0,16.0,23.0,9.0
963,89.0,47.0,9.0,7.0,3.0,52.0,6.0,14.0,14.0,0.0,20.0,36.0,10.0,11.0,11.0,15.0,18.0
964,145.0,106.0,71.0,21.0,17.0,78.0,3.0,12.0,25.0,0.0,37.0,76.0,88.0,27.0,27.0,25.0,12.0
965,47.0,46.0,2.0,0.0,8.0,35.0,0.0,16.0,11.0,0.0,9.0,32.0,19.0,11.0,8.0,8.0,6.0
966,188.0,99.0,53.0,31.0,2.0,97.0,11.0,9.0,46.0,0.0,45.0,102.0,41.0,59.0,18.0,42.0,23.0
967,212.0,55.0,35.0,23.0,2.0,126.0,13.0,14.0,59.0,0.0,55.0,115.0,29.0,23.0,26.0,32.0,32.0
968,158.0,78.0,35.0,2.0,6.0,96.0,12.0,5.0,30.0,0.0,63.0,76.0,7.0,35.0,15.0,37.0,35.0
969,326.0,156.0,36.0,5.0,4.0,201.0,11.0,19.0,49.0,0.0,95.0,167.0,38.0,70.0,36.0,58.0,54.0
970,63.0,35.0,6.0,1.0,1.0,32.0,5.0,1.0,5.0,0.0,19.0,14.0,9.0,6.0,11.0,4.0,11.0
971,86.0,65.0,12.0,2.0,2.0,64.0,8.0,11.0,21.0,0.0,15.0,41.0,20.0,16.0,30.0,11.0,22.0
972,49.0,29.0,11.0,7.0,0.0,42.0,3.0,1.0,13.0,0.0,20.0,23.0,13.0,7.0,4.0,8.0,9.0
973,123.0,93.0,15.0,5.0,2.0,81.0,5.0,9.0,21.0,0.0,41.0,47.0,28.0,22.0,15.0,16.0,26.0
974,52.0,32.0,0.0,1.0,0.0,23.0,0.0,12.0,4.0,0.0,3.0,21.0,9.0,11.0,5.0,4.0,1.0
975,171.0,117.0,51.0,11.0,4.0,107.0,8.0,24.0,28.0,0.0,56.0,57.0,68.0,33.0,23.0,33.0,15.0
976,84.0,123.0,1.0,4.0,0.0,54.0,7.0,31.0,15.0,0.0,8.0,42.0,20.0,11.0,21.0,7.0,24.0
977,71.0,66.0,0.0,7.0,0.0,37.0,3.0,11.0,16.0,0.0,22.0,46.0,12.0,9.0,11.0,12.0,13.0
978,104.0,69.0,11.0,2.0,1.0,67.0,3.0,7.0,18.0,0.0,24.0,36.0,22.0,15.0,10.0,7.0,10.0
979,115.0,48.0,8.0,6.0,1.0,69.0,4.0,10.0,27.0,0.0,33.0,84.0,15.0,25.0,21.0,25.0,23.0
980,168.0,103.0,19.0,5.0,3.0,95.0,5.0,31.0,27.0,0.0,40.0,77.0,20.0,18.0,25.0,26.0,37.0
981,117.0,63.0,8.0,4.0,3.0,54.0,5.0,22.0,15.0,0.0,27.0,38.0,14.0,14.0,15.0,19.0,14.0
982,12.0,18.0,4.0,1.0,0.0,10.0,1.0,1.0,6.0,0.0,4.0,7.0,3.0,0.0,1.0,2.0,2.0
983,139.0,46.0,36.0,7.0,4.0,75.0,2.0,12.0,31.0,0.0,49.0,59.0,19.0,19.0,10.0,30.0,25.0
984,132.0,106.0,17.0,9.0,6.0,100.0,3.0,6.0,24.0,0.0,27.0,54.0,53.0,24.0,29.0,13.0,21.0
985,265.0,118.0,25.0,5.0,9.0,136.0,3.0,57.0,57.0,0.0,43.0,111.0,58.0,49.0,32.0,53.0,22.0
986,214.0,84.0,15.0,6.0,5.0,133.0,10.0,10.0,46.0,0.0,83.0,109.0,16.0,41.0,33.0,52.0,34.0
987,109.0,56.0,30.0,9.0,9.0,49.0,3.0,7.0,19.0,0.0,27.0,44.0,17.0,17.0,10.0,23.0,19.0
